Sentiment,Date,Username,Tweet
0,Mon Apr 06 23:05:29 PDT 2009,  NahStarSeeYa,@stephenkruiser i had 2 put my dog down today too  someone ran her over                                                       
0,Mon Apr 06 23:05:32 PDT 2009,  CacheAdvance,@NevadaWolf Sorry to hear about your DNF run tonight. Always a risk to get bad coords on an FTF!!                             
0,Mon Apr 06 23:05:33 PDT 2009,  smeykunz,@Honey3223 I did get some disgruntled people when I wrote my ESN but the 1000 hits in one day made up for it. Bill pulls in 250 tops 
0,Mon Apr 06 23:05:38 PDT 2009,  widyatarina,@moony394 OHH! OMG. LMAO. I'm crying right now LOL! KUTNERRRR was the best!                                                    
0,Mon Apr 06 23:05:38 PDT 2009,  dofumon,came back from running and took a shower...why does my lower stomach still hurt after exercising?                                  
0,Mon Apr 06 23:05:41 PDT 2009,  MeghTW,watching Fallon with mom and working on a project...school is hard                                                                  
0,Mon Apr 06 23:05:41 PDT 2009,  whatevershesaid,56 min till home time and counting! I have a craving to visit the MAC store but they will have closed by the time I get there 
0,Mon Apr 06 23:05:44 PDT 2009,  ROSJewelry,@stephenkruiser I am so sorry to hear that!  Take care!                                                                         
0,Mon Apr 06 23:05:45 PDT 2009,  TeresaUlring,@PaulColes  hmmm...greed is good when it motivates the individual to do better-not so much when it takes away from others     
0,Mon Apr 06 23:05:48 PDT 2009,  danicag,@GABBYiSACTiVE brat! You have to rub it in don't you.... I want a mocha                                                            
0,Mon Apr 06 23:05:52 PDT 2009,  widyatarina,KUTNERRRR!  WHY??? WHY??????  And to think that 13 is still on the show?? UGH. Kutner/Kal Penn - you've been the bright star in Ho ..
0,Mon Apr 06 23:05:51 PDT 2009,  joshray,@redvinylgirl my mom has it. I wish you the best of luck                                                                           
0,Mon Apr 06 23:05:54 PDT 2009,  xGabii,I so hate homeworks -.- My head hurts so bad                                                                                        
0,Mon Apr 06 23:05:58 PDT 2009,  _LadyT_,got the ebay blues! item i want jumped from no bidders to over $100 in an hour.. still has 3 hours to go. i'd better not get my hopes up 
0,Mon Apr 06 23:05:58 PDT 2009,  ACTinglikeamama,@gigdiary I know -  was a little depressed that we ate so much last night there were no leftovers today                    
0,Mon Apr 06 23:06:05 PDT 2009,  Nasef,well the pc in my living room suffered a fatal partion lost all my itunes library is gone.. and some docs with pics....              
0,Mon Apr 06 23:06:08 PDT 2009,  Casey_Szulc,sad day: manu out for the season                                                                                               
0,Mon Apr 06 23:06:11 PDT 2009,  fleurybanery,@stephenkruiser You poor spunky...its so sad...my Rotti made it to 10 and I had to go down the same path....I know how you feel 
0,Mon Apr 06 23:06:12 PDT 2009,  maTERIALfemme,im sooo sad right now  i need a hug                                                                                          
0,Mon Apr 06 23:06:17 PDT 2009,  KatieJonas3000,wants her step brother home  im so worried you dont even know. i hope he knows how much i care for him...                   
0,Mon Apr 06 23:06:18 PDT 2009,  deannathach,@heidimontag just got done watching the hills! loved it! excited for the next episode! and im sad this is the last season!     
0,Mon Apr 06 23:06:19 PDT 2009,  Roses_Are_Red,@ryanmwilson aww that stinks!  *hugs*                                                                                        
0,Mon Apr 06 23:06:21 PDT 2009,  triner,I'm tired. I feel like crap. And the world feels all crummy. Make me happy USB disco mouse.                                         
0,Mon Apr 06 23:06:23 PDT 2009,  giselle88,i dont want to believe what im reading...buuso sad                                                                               
0,Mon Apr 06 23:06:27 PDT 2009,  YoungStew123,Wondering why gamebattles is down                                                                                             
0,Mon Apr 06 23:06:29 PDT 2009,  The_Book_Thief,White trash vs us... We were outnumbered.  http://twitpic.com/2y3jp                                                         
0,Mon Apr 06 23:06:29 PDT 2009,  TeresaUlring,@emitstop So true I have it and don't use it                                                                                  
0,Mon Apr 06 23:06:29 PDT 2009,  mcdoogie,Spring break is here at last but no one is here to celebrate                                                                      
0,Mon Apr 06 23:06:32 PDT 2009,  Superneej,Morning! Bah Car won't start.. waiting for the ANWB....                                                                          
0,Mon Apr 06 23:06:33 PDT 2009,  A_Gael,@katebornstein which is pretty anti memorial tattoos   but for all but the strictest there's no official BAN just disapproving family
0,Mon Apr 06 23:06:36 PDT 2009,  Flipdesign,Balamurugan a longterm member of the team is leaving this month. We'll miss working with him  hope he does well in his next venture
0,Mon Apr 06 23:06:38 PDT 2009,  shesaywat,@JustGelo Its sad knowing how they found her body. What a crazy world we live in. No child deserves that ya know.                
0,Mon Apr 06 23:06:39 PDT 2009,  ValerieFlynt,I wanna rock a Maxi dress @ Coachella but lacking funding                                                                     
0,Mon Apr 06 23:06:40 PDT 2009,  alexleebehan,Of course the baby is screaming in the crib the night before my first day back at work.  So I let him cry it out? Boooo       
0,Mon Apr 06 23:06:42 PDT 2009,  TiffinyB,I am home missing my baby  Busy week ahead Fri is a chill day with my guy and kids Egg hunt Sat Spiral and DMB Sat night and Easter!
0,Mon Apr 06 23:06:50 PDT 2009,  MichaelPe,@FollowSavvy I never found her. everytime I click on her twitter thing through your myspace..... it goes to some dude's page     
0,Mon Apr 06 23:06:50 PDT 2009,  jennygacy,@stephenkruiser that's horrible  sorryto hear that.                                                                              
0,Mon Apr 06 23:06:55 PDT 2009,  P_licious,@David_Henrie i cant find it! it says dtmafiaofficial doesnt exist!there's jus 1 dtmafia i found n u dun seem to b followin it  wht to 
